sec,EEG,alpha,beta,delta,theta
27.865,-13.562,-0.540022,-0.111854,-10.5653,-1.43174
27.87,-14.032,-0.735196,-0.113453,-10.6812,-1.3574
27.875,-14.3127,-0.859709,-0.168711,-10.7839,-1.23303
27.88,-14.2517,-0.894358,-0.204867,-10.8729,-1.06142
27.885,-13.9038,-0.829983,-0.139817,-10.9476,-0.847205
27.89,-13.3179,-0.669012,0.0385465,-11.0076,-0.596684
27.895,-12.6892,-0.4257,0.249567,-11.0528,-0.317592
27.9,-11.7493,-0.124875,0.369976,-11.083,-0.0188324
27.905,-10.8093,0.200769,0.317768,-11.098,0.289727
27.91,-10.3333,0.514721,0.108625,-11.098,0.597653
27.915,-10.144,0.781074,-0.154461,-11.0831,0.894349
27.92,-9.61304,0.968763,-0.345025,-11.0535,1.16948
27.925,-8.76465,1.05536,-0.38285,-11.0096,1.41321
27.93,-7.94067,1.02969,-0.265459,-10.9518,1.6167
27.935,-7.87354,0.893296,-0.051405,-10.8806,1.77243
27.94,-7.96509,0.660434,0.18245,-10.7967,1.87455
27.945,-8.10547,0.356438,0.374486,-10.7008,1.91898
27.95,-8.27026,0.0146034,0.483013,-10.5936,1.90358
27.955,-7.97729,-0.327927,0.473867,-10.476,1.82821
27.96,-8.26416,-0.634324,0.317575,-10.3489,1.69482
27.965,-9.46045,-0.872284,0.0101633,-10.2133,1.50738
27.97,-10.6079,-1.01752,-0.391409,-10.0701,1.27174
27.975,-11.1877,-1.05648,-0.753563,-9.92049,0.995411
27.98,-10.9619,-0.987505,-0.900788,-9.76546,0.687195
27.985,-10.4431,-0.82051,-0.699703,-9.60617,0.35702
27.99,-9.79004,-0.575558,-0.152906,-9.44377,0.0155677
27.995,-9.3811,-0.280178,0.558038,-9.2794,-0.326021
28,-9.07593,0.0340483,1.12671,-9.11421,-0.656706
28.005,-8.6731,0.335078,1.26332,-8.94935,-0.965934
28.01,-8.55713,0.59369,0.856383,-8.78592,-1.24389
28.015,-8.94775,0.786389,0.0598104,-8.62504,-1.48196
28.02,-9.87549,0.897464,-0.758499,-8.46776,-1.67304
28.025,-10.4126,0.919928,-1.19746,-8.31512,-1.81158
28.03,-10.4675,0.855653,-1.04082,-8.16813,-1.89382
28.035,-9.82666,0.714499,-0.386811,-8.02774,-1.91791
28.04,-8.58765,0.512541,0.39515,-7.89485,-1.88392
28.045,-7.88574,0.270091,0.86761,-7.77029,-1.79387
28.05,-7.8186,0.00955757,0.777603,-7.65481,-1.65166
28.055,-8.39844,-0.246396,0.207509,-7.54911,-1.46275
28.06,-9.14307,-0.476668,-0.471298,-7.45381,-1.23391
28.065,-9.08813,-0.663097,-0.819402,-7.36944,-0.973093
28.07,-8.54492,-0.791607,-0.594848,-7.29645,-0.689014
28.075,-7.48291,-0.852931,0.0956732,-7.2352,-0.390903
28.08,-6.10352,-0.842832,0.852684,-7.18595,-0.0882477
28.085,-5.31006,-0.762024,1.21514,-7.1489,0.209725
28.09,-5.78613,-0.616178,0.930574,-7.12412,0.494349
28.095,-6.40259,-0.415695,0.105644,-7.11163,0.75778
28.1,-6.82373,-0.175153,-0.849,-7.11134,0.993042
28.105,-6.86035,0.0872507,-1.44306,-7.12308,1.19428
28.11,-6.28662,0.350554,-1.3692,-7.14661,1.35705
28.115,-5.60913,0.592315,-0.658264,-7.18159,1.47847
28.12,-4.91943,0.790327,0.349233,-7.2276,1.55713
28.125,-4.07104,0.924578,1.18591,-7.28414,1.59302
28.13,-3.83301,0.979077,1.48855,-7.35064,1.58729
28.135,-4.00391,0.943728,1.15844,-7.42649,1.5423
28.14,-5.05371,0.81601,0.381341,-7.511,1.4615
28.145,-6.62842,0.602218,-0.483509,-7.60344,1.34921
28.15,-8.11157,0.317773,-1.07682,-7.70303,1.21038
28.155,-8.80737,-0.0136043,-1.18909,-7.80894,1.05039
28.16,-8.81348,-0.361464,-0.827453,-7.92033,0.874791
28.165,-8.56323,-0.691135,-0.184811,-8.0363,0.689164
28.17,-8.71582,-0.967385,0.460476,-8.15594,0.498798
28.175,-8.92334,-1.15837,0.864679,-8.27835,0.308746
28.18,-9.12476,-1.2396,0.907397,-8.4026,0.123531
28.185,-9.50928,-1.19716,0.620402,-8.5278,-0.0531316
28.19,-10.1807,-1.02993,0.155063,-8.65302,-0.218265
28.195,-10.5347,-0.750398,-0.291996,-8.77739,-0.369513
28.2,-10.4492,-0.384025,-0.561057,-8.90002,-0.505163
28.205,-10.2356,0.0330699,-0.58484,-9.02008,-0.624192
28.21,-9.87549,0.45756,-0.400754,-9.13676,-0.726183
28.215,-9.35669,0.84361,-0.119456,-9.24928,-0.811243
28.22,-9.12476,1.14817,0.133044,-9.35692,-0.879863
28.225,-8.81348,1.33618,0.26967,-9.45902,-0.932752
28.23,-8.6792,1.38517,0.272019,-9.55495,-0.970763
28.235,-9.06372,1.28812,0.18436,-9.6442,-0.994849
28.24,-9.65576,1.05437,0.080888,-9.72628,-1.00589
28.245,-10.26,0.708727,0.0241945,-9.80078,-1.00468
28.25,-10.9741,0.288725,0.0353283,-9.86737,-0.991712
28.255,-11.1694,-0.159654,0.0884558,-9.92578,-0.96728
28.26,-11.5417,-0.587308,0.129509,-9.97581,-0.931467
28.265,-11.9385,-0.947785,0.107532,-10.0174,-0.884195
28.27,-12.5244,-1.20282,0.00337827,-10.0503,-0.825125
28.275,-12.9517,-1.32684,-0.157084,-10.0748,-0.753788
28.28,-12.9761,-1.30959,-0.310209,-10.0909,-0.669729
28.285,-12.4817,-1.15713,-0.380048,-10.0987,-0.572557
28.29,-11.8469,-0.890741,-0.313098,-10.0986,-0.462133
28.295,-11.261,-0.543923,-0.10779,-10.0908,-0.338595
28.3,-10.5103,-0.157946,0.175653,-10.0756,-0.202471
28.305,-9.552,0.223248,0.432547,-10.0537,-0.0548414
28.31,-8.77686,0.558479,0.555705,-10.0254,0.102666
28.315,-8.29468,0.814093,0.484357,-9.99126,0.267813
28.32,-7.86133,0.967738,0.235993,-9.95197,0.437807
28.325,-7.86133,1.01029,-0.0954885,-9.90815,0.609306
28.33,-8.13599,0.946095,-0.377073,-9.86046,0.778469
28.335,-8.34961,0.791548,-0.496311,-9.80964,0.94111
28.34,-8.05054,0.572166,-0.412946,-9.75642,1.0927
28.345,-7.8125,0.318688,-0.176761,-9.70158,1.22851
28.35,-7.57446,0.0626842,0.0990957,-9.64589,1.34384
28.355,-7.43408,-0.167482,0.294409,-9.59017,1.43421
28.36,-7.59888,-0.34998,0.337947,-9.5352,1.49553
28.365,-7.91016,-0.471749,0.234219,-9.4818,1.52424
28.37,-8.19092,-0.529117,0.0522779,-9.43073,1.51756
28.375,-8.1604,-0.527047,-0.113241,-9.38278,1.47362
28.38,-8.17261,-0.47732,-0.186246,-9.33868,1.3916
28.385,-8.34351,-0.395904,-0.138828,-9.29915,1.27171
28.39,-8.46558,-0.300044,-0.000104764,-9.26488,1.11537
28.395,-8.41675,-0.205551,0.15617,-9.23655,0.925202
28.4,-8.47168,-0.124199,0.242285,-9.21476,0.70489
28.405,-8.65479,-0.0623333,0.196057,-9.2001,0.459188
28.41,-9.14307,-0.0206012,0.0179054,-9.19309,0.193877
28.415,-9.94263,0.00523021,-0.213828,-9.1942,-0.0843271
28.42,-10.5042,0.0227704,-0.367712,-9.20387,-0.368051
28.425,-10.3943,0.0409382,-0.325041,-9.22245,-0.649539
28.43,-10.1746,0.0677259,-0.0581694,-9.25025,-0.920889
28.435,-10.437,0.107937,0.32671,-9.28753,-1.17428
28.44,-10.5347,0.161975,0.622235,-9.33446,-1.40214
28.445,-10.3699,0.225506,0.627714,-9.39119,-1.59738
28.45,-10.73,0.289922,0.278696,-9.45777,-1.75378
28.455,-11.3037,0.343701,-0.286641,-9.5342,-1.86614
28.46,-11.6211,0.374336,-0.779455,-9.62043,-1.93045
28.465,-12.0056,0.370748,-0.916171,-9.71635,-1.94414
28.47,-12.1948,0.32552,-0.588528,-9.8218,-1.90605
28.475,-11.3892,0.23663,0.0592222,-9.93655,-1.81652
28.48,-10.6689,0.108455,0.702707,-10.0603,-1.67739
28.485,-10.4492,-0.0481628,1.02121,-10.1929,-1.49197
28.49,-10.675,-0.216976,0.879555,-10.3337,-1.26498
28.495,-11.1145,-0.378199,0.39199,-10.4825,-1.00246
28.5,-12.1399,-0.511103,-0.166627,-10.6389,-0.711525
28.505,-12.8052,-0.596839,-0.537099,-10.8023,-0.40019
28.51,-12.5305,-0.621298,-0.618715,-10.9721,-0.077116
28.515,-11.6089,-0.577281,-0.48905,-11.148,0.248669
28.52,-11.1084,-0.465977,-0.30407,-11.3293,0.567992
28.525,-11.0779,-0.297068,-0.165854,-11.5155,0.87182
28.53,-11.1877,-0.0879581,-0.0600278,-11.706,1.15164
28.535,-10.6995,0.138066,0.0943286,-11.9002,1.39976
28.54,-9.63135,0.354718,0.335479,-12.0976,1.60943
28.545,-8.94775,0.535937,0.586681,-12.2975,1.77496
28.55,-9.03931,0.659245,0.68964,-12.4993,1.89199
28.555,-9.98535,0.708804,0.523656,-12.7026,1.95763
28.56,-10.6689,0.677282,0.116412,-12.9067,1.97064
28.565,-10.8398,0.566942,-0.345413,-13.1111,1.93136
28.57,-11.4563,0.389551,-0.625639,-13.3153,1.84159
28.575,-12.4329,0.164987,-0.593547,-13.5188,1.70453
28.58,-13.1165,-0.080949,-0.309885,-13.7211,1.52469
28.585,-12.9395,-0.319666,0.019726,-13.9218,1.30776
28.59,-13.1592,-0.523388,0.193047,-14.1204,1.06049
28.595,-13.916,-0.668505,0.153474,-14.3166,0.79034
28.6,-14.6973,-0.738307,0.0197483,-14.51,0.505286
28.605,-15.1733,-0.724801,-0.019335,-14.7003,0.213532
28.61,-15.4114,-0.629716,0.135082,-14.8871,-0.0767179
28.615,-15.2466,-0.46413,0.401104,-15.0703,-0.357422
28.62,-15.2161,-0.247133,0.56524,-15.2496,-0.62098
28.625,-15.8752,-0.00355092,0.44074,-15.4248,-0.860527
28.63,-16.6992,0.238935,0.0203983,-15.5958,-1.07002
28.635,-17.1875,0.453148,-0.492986,-15.7625,-1.24442
28.64,-17.4866,0.615555,-0.806079,-15.9247,-1.37993
28.645,-17.8894,0.708699,-0.724093,-16.0824,-1.47411
28.65,-17.9688,0.723096,-0.279784,-16.2355,-1.52584
28.655,-17.5049,0.658083,0.284887,-16.384,-1.53515
28.66,-17.1204,0.521674,0.671365,-16.528,-1.50336
28.665,-17.3523,0.329662,0.70496,-16.6674,-1.43288
28.67,-17.865,0.103726,0.424107,-16.8023,-1.32724
28.675,-18.6951,-0.131248,0.027152,-16.9328,-1.19085
28.68,-19.2688,-0.349988,-0.271088,-17.0589,-1.0289
28.685,-19.2444,-0.529664,-0.366584,-17.1806,-0.847169
28.69,-18.9514,-0.652154,-0.295021,-17.2981,-0.651748
28.695,-18.9148,-0.705786,-0.160756,-17.4115,-0.448756
28.7,-18.7134,-0.68646,-0.0381327,-17.5208,-0.244287
28.705,-18.4448,-0.597649,0.0711392,-17.6261,-0.0442864
28.71,-18.396,-0.449859,0.197027,-17.7275,0.145676
28.715,-17.9077,-0.259597,0.32658,-17.8252,0.320626
28.72,-17.2363,-0.0472571,0.375702,-17.919,0.476328
28.725,-16.8091,0.165134,0.245142,-18.0092,0.609445
28.73,-17.2241,0.356243,-0.0768619,-18.0957,0.717653
28.735,-17.7673,0.507624,-0.453988,-18.1786,0.79958
28.74,-17.7246,0.605463,-0.653917,-18.2579,0.85478
28.745,-17.041,0.641747,-0.497376,-18.3336,0.883688
28.75,-16.4795,0.61498,-0.00283897,-18.4056,0.887549
28.755,-16.3513,0.529965,0.582704,-18.474,0.868414
28.76,-16.4978,0.39711,0.912685,-18.5386,0.829033
28.765,-16.6992,0.231013,0.759232,-18.5995,0.772628
28.77,-17.3645,0.0487679,0.176514,-18.6564,0.702865
28.775,-18.4265,-0.131851,-0.511293,-18.7093,0.623646
28.78,-19.1528,-0.294029,-0.901805,-18.7581,0.538826
28.785,-19.4458,-0.423505,-0.767234,-18.8026,0.452089
28.79,-19.1528,-0.509802,-0.200302,-18.8427,0.366928
28.795,-18.4387,-0.547166,0.444252,-18.8783,0.286452
28.8,-18.1519,-0.534784,0.777245,-18.9092,0.213268
28.805,-18.1458,-0.476403,0.620886,-18.9351,0.149405
28.81,-18.5364,-0.379827,0.111866,-18.9561,0.0962639
28.815,-19.3176,-0.255863,-0.401796,-18.9718,0.054535
28.82,-19.4092,-0.117096,-0.595761,-18.9822,0.0242279
28.825,-18.9453,0.0235108,-0.374802,-18.987,0.00473299
28.83,-18.1091,0.153875,0.0835245,-18.9862,-0.00526863
28.835,-17.3096,0.263774,0.466151,-18.9795,-0.00764547
28.84,-17.5659,0.3457,0.53875,-18.9668,-0.00460058
28.845,-18.2251,0.395207,0.287293,-18.9481,0.0012826
28.85,-18.512,0.41101,-0.0987367,-18.9232,0.00726623
28.855,-18.4021,0.394792,-0.372845,-18.8921,0.0105851
28.86,-18.4631,0.35063,-0.394612,-18.8546,0.00863001
28.865,-18.5425,0.284375,-0.199711,-18.8108,-0.000927008
28.87,-18.4937,0.202823,0.0559959,-18.7606,-0.0199005
28.875,-18.5181,0.112913,0.221002,-18.7041,-0.0495171
28.88,-18.5181,0.0212989,0.241742,-18.6413,-0.0903793
28.885,-18.4387,-0.0661607,0.166466,-18.5723,-0.142367
28.89,-18.8599,-0.144699,0.0769252,-18.4972,-0.204642
28.895,-19.1956,-0.210808,0.01474,-18.4162,-0.275699
28.9,-19.0186,-0.262113,-0.0348018,-18.3294,-0.353379
28.905,-19.0857,-0.297213,-0.0973688,-18.2371,-0.434892
28.91,-19.4885,-0.315465,-0.156033,-18.1395,-0.516908
28.915,-19.4885,-0.316779,-0.147217,-18.0368,-0.595629
28.92,-19.2383,-0.301423,-0.0183552,-17.9294,-0.667018
28.925,-18.8782,-0.270026,0.201928,-17.8177,-0.727026
28.93,-18.8049,-0.223622,0.389952,-17.7019,-0.771684
28.935,-18.6707,-0.163753,0.396813,-17.5824,-0.797253
28.94,-18.573,-0.092606,0.159848,-17.4598,-0.800471
28.945,-18.6218,-0.0130889,-0.227359,-17.3344,-0.778799
28.95,-18.7439,0.0709958,-0.54991,-17.2067,-0.730469
28.955,-18.6584,0.154888,-0.600128,-17.0772,-0.654602
28.96,-18.0298,0.233033,-0.317015,-16.9462,-0.55133
28.965,-17.157,0.299553,0.162133,-16.8143,-0.421999
28.97,-16.4612,0.348655,0.577085,-16.6821,-0.269137
28.975,-15.8936,0.375262,0.702194,-16.5499,-0.0962447
28.98,-15.7288,0.375536,0.482061,-16.4183,0.0922318
28.985,-16.1438,0.347432,0.0581772,-16.2877,0.291002
28.99,-16.5833,0.291212,-0.326427,-16.1586,0.494038
28.995,-16.6138,0.209578,-0.477503,-16.0315,0.694766
29,-15.9485,0.107746,-0.355236,-15.9067,0.886354
29.005,-15.0452,-0.00685458,-0.0758859,-15.7847,1.06192
29.01,-14.9597,-0.125176,0.179071,-15.6659,1.21477
29.015,-15.0879,-0.237365,0.27715,-15.5507,1.33875
29.02,-15.0818,-0.33364,0.198938,-15.4392,1.42842
29.025,-14.9109,-0.405342,0.0221754,-15.332,1.47923
29.03,-14.5752,-0.445829,-0.143101,-15.2291,1.48786
29.035,-14.4836,-0.451163,-0.217043,-15.1309,1.4523
29.04,-14.5996,-0.420559,-0.174233,-15.0374,1.37205
29.045,-14.4104,-0.356435,-0.0330573,-14.9488,1.24819
29.05,-14.209,-0.264083,0.162506,-14.8652,1.08331
29.055,-13.9221,-0.151197,0.351988,-14.7865,0.881513
29.06,-13.678,-0.0271888,0.460138,-14.7128,0.648368
29.065,-13.6353,0.0977705,0.412818,-14.6439,0.390696
29.07,-13.855,0.213771,0.177321,-14.5799,0.116367
29.075,-14.3677,0.311907,-0.196087,-14.5204,-0.165932
29.08,-14.8621,0.385029,-0.566628,-14.4653,-0.447048
29.085,-15.1428,0.428359,-0.754701,-14.4143,-0.717703
29.09,-15.0513,0.439678,-0.636568,-14.3672,-0.968781
29.095,-14.5569,0.419146,-0.225954,-14.3235,-1.19162
29.1,-14.1174,0.369343,0.313726,-14.283,-1.37837
29.105,-13.9709,0.294727,0.744574,-14.2451,-1.52236
29.11,-14.1235,0.201126,0.878139,-14.2095,-1.61827
29.115,-14.5874,0.0951972,0.67236,-14.1756,-1.66234
29.12,-14.8804,-0.016018,0.244937,-14.1429,-1.65268
29.125,-15.2954,-0.125703,-0.201603,-14.111,-1.58934
29.13,-15.6189,-0.227499,-0.492117,-14.0793,-1.4743
29.135,-16.0767,-0.315561,-0.559411,-14.0472,-1.31136
29.14,-15.7959,-0.384664,-0.449139,-14.0142,-1.10612
29.145,-15.0513,-0.430302,-0.260939,-13.9797,-0.865677
29.15,-14.6606,-0.44891,-0.0771034,-13.9432,-0.598339
29.155,-14.0808,-0.43818,0.0721268,-13.9042,-0.313445
29.16,-13.5559,-0.397141,0.192763,-13.862,-0.0209818
29.165,-13.3118,-0.326382,0.289025,-13.8162,0.268723
29.17,-12.7502,-0.228472,0.341791,-13.7664,0.545475
29.175,-12.0911,-0.108305,0.323388,-13.7119,0.799556
29.18,-11.6821,0.0267938,0.22969,-13.6525,1.02211
29.185,-11.5112,0.167403,0.0956441,-13.5878,1.20546
29.19,-11.4685,0.302538,-0.0227238,-13.5173,1.34336
29.195,-11.4746,0.420345,-0.0892423,-13.4408,1.43147
29.2,-11.3647,0.509119,-0.115923,-13.3581,1.4674
29.205,-11.084,0.558446,-0.151173,-13.2689,1.4508
29.21,-11.084,0.56072,-0.231975,-13.1731,1.3834
29.215,-11.4014,0.512265,-0.33728,-13.0706,1.26874
29.22,-11.5234,0.414185,-0.384501,-12.9614,1.11213
29.225,-11.8042,0.272746,-0.279577,-12.8455,0.920515
29.23,-12.0483,0.0991612,0.00853088,-12.7229,0.702154
29.235,-11.9568,-0.0912551,0.401845,-12.5937,0.466379
29.24,-11.4136,-0.28021,0.73343,-12.4583,0.223214
29.245,-11.5906,-0.448292,0.829578,-12.3168,-0.0172203
29.25,-12.5366,-0.577255,0.608302,-12.1694,-0.245131
29.255,-13.5864,-0.652179,0.133668,-12.0167,-0.451366
29.26,-14.3799,-0.663365,-0.40773,-11.8589,-0.627828
29.265,-14.5935,-0.607756,-0.794308,-11.6965,-0.767838
29.27,-14.1968,-0.489697,-0.873012,-11.5299,-0.866336
29.275,-13.7878,-0.320701,-0.62544,-11.3598,-0.920149
29.28,-13.6597,-0.118323,-0.166676,-11.1867,-0.928063
29.285,-12.9211,0.0957055,0.313448,-11.0111,-0.890865
29.29,-12.0605,0.297801,0.634147,-10.8336,-0.811255
29.295,-11.2549,0.465286,0.693028,-10.655,-0.693812
29.3,-10.7727,0.579306,0.496488,-10.4757,-0.544819
29.305,-10.8765,0.627155,0.146934,-10.2966,-0.372069
29.31,-10.9375,0.603891,-0.203184,-10.1181,-0.184396
29.315,-11.1633,0.513065,-0.412695,-9.94094,0.00874379
29.32,-10.8765,0.366296,-0.406816,-9.76577,0.197734
29.325,-9.99146,0.181849,-0.207201,-9.59317,0.373087
29.33,-9.53369,-0.0175324,0.0770761,-9.42375,0.525943
29.335,-9.43604,-0.207571,0.29911,-9.25804,0.648594
29.34,-9.552,-0.365437,0.344961,-9.09656,0.734792
29.345,-9.53369,-0.472674,0.191837,-8.9398,0.779893
29.35,-9.43604,-0.517459,-0.0772743,-8.78819,0.781146
29.355,-9.22241,-0.496185,-0.314585,-8.64211,0.73788
29.36,-9.07593,-0.413967,-0.385923,-8.50192,0.651474
29.365,-8.8623,-0.28373,-0.244685,-8.36788,0.52538
29.37,-8.44116,-0.124211,0.0410795,-8.2402,0.365107
29.375,-7.75146,0.0423502,0.32421,-8.11903,0.177905
29.38,-7.13501,0.193233,0.458015,-8.00446,-0.0275601
29.385,-6.96411,0.308277,0.375292,-7.89652,-0.241556
29.39,-7.41577,0.37269,0.122046,-7.79515,-0.453788
29.395,-7.88574,0.378822,-0.170375,-7.70022,-0.653843
29.4,-8.06274,0.327168,-0.358127,-7.61154,-0.831582
29.405,-7.89185,0.226169,-0.359347,-7.52883,-0.977654
29.41,-7.79419,0.0909032,-0.190778,-7.45177,-1.08392
29.415,-8.03833,-0.0590008,0.0504288,-7.37995,-1.14389
29.42,-7.8125,-0.201952,0.243803,-7.31291,-1.15299
29.425,-7.76367,-0.31741,0.306421,-7.25012,-1.10892
29.43,-7.57446,-0.388679,0.227901,-7.19101,-1.01174
29.435,-7.4585,-0.405088,0.0640949,-7.13496,-0.863887
29.44,-7.42798,-0.363504,-0.100965,-7.0813,-0.67014
29.445,-7.06177,-0.268516,-0.199268,-7.02932,-0.437394
29.45,-6.58569,-0.131839,-0.206077,-6.97828,-0.174448
29.455,-6.01807,0.0293492,-0.141473,-6.92741,0.108359
29.46,-5.26123,0.194796,-0.0494456,-6.87593,0.399529
29.465,-4.63257,0.343606,0.0297616,-6.82305,0.686899
29.47,-4.25415,0.456771,0.0786316,-6.76793,0.958174
29.475,-4.15039,0.519536,0.104758,-6.70979,1.20153
29.48,-3.75366,0.523236,0.128461,-6.64782,1.40602
29.485,-3.38135,0.466161,0.162806,-6.58125,1.56208
29.49,-3.33252,0.353597,0.19783,-6.50932,1.66189
29.495,-3.59497,0.197075,0.201416,-6.43131,1.69987
29.5,-3.79639,0.012855,0.135842,-6.34655,1.67297
29.505,-4.02222,-0.179929,-0.0157459,-6.25441,1.58075
29.51,-4.50439,-0.361402,-0.226669,-6.15433,1.42556
29.515,-4.93774,-0.513199,-0.424419,-6.04583,1.21238
29.52,-5.0354,-0.62028,-0.51681,-5.92846,0.948593
29.525,-5.10864,-0.672198,-0.436492,-5.80187,0.64379
29.53,-5.45044,-0.663887,-0.180162,-5.66579,0.309482
29.535,-5.45044,-0.595969,0.179357,-5.52001,-0.0413837
29.54,-5.07813,-0.474384,0.51848,-5.36444,-0.395039
29.545,-4.84619,-0.309553,0.715984,-5.19907,-0.737466
29.55,-5.11475,-0.115271,0.704379,-5.02402,-1.0549
29.555,-5.70679,0.0924343,0.491052,-4.83948,-1.33442
29.56,-6.29272,0.296715,0.144631,-4.64574,-1.56457
29.565,-6.61621,0.4812,-0.241131,-4.44321,-1.73586
29.57,-6.84814,0.631037,-0.578816,-4.23236,-1.84116
29.575,-7.04346,0.733915,-0.797907,-4.0138,-1.87603
29.58,-7.08008,0.780764,-0.840419,-3.78825,-1.83878
29.585,-6.90918,0.766397,-0.661537,-3.55649,-1.7306
29.59,-6.10962,0.690026,-0.253978,-3.31942,-1.55563
29.595,-5.23071,0.555432,0.312801,-3.07801,-1.32076
29.6,-4.66309,0.371037,0.874777,-2.83332,-1.03525
29.605,-4.05884,0.149569,1.21051,-2.58647,-0.710416
29.61,-3.70483,-0.0928014,1.13731,-2.3387,-0.359274
29.615,-3.76587,-0.337556,0.622153,-2.09127,0.00418863
29.62,-4.10767,-0.564905,-0.163313,-1.84552,0.365459
29.625,-4.40674,-0.755233,-0.895722,-1.60279,0.710047
29.63,-4.37622,-0.890766,-1.25036,-1.3645,1.02424
29.635,-3.58887,-0.95753,-1.07171,-1.13208,1.29556
29.64,-2.14233,-0.946972,-0.463079,-0.907016,1.51338
29.645,-0.561523,-0.857067,0.26505,-0.690751,1.66935
29.65,0.634766,-0.692968,0.764907,-0.484742,1.75774
29.655,1.2207,-0.466878,0.838055,-0.290431,1.77565
29.66,1.53198,-0.197228,0.529103,-0.109248,1.72297
29.665,1.92261,0.0927879,0.0742634,0.0574102,1.60242
29.67,2.03857,0.377362,-0.255516,0.208195,1.41961
29.675,2.0752,0.630699,-0.314376,0.341817,1.18277
29.68,2.31323,0.829783,-0.14477,0.457056,0.902294
29.685,2.64282,0.956688,0.0829476,0.552769,0.590217
29.69,2.58789,1.00049,0.19991,0.627901,0.259786
29.695,2.0874,0.958332,0.14559,0.681487,-0.0750306
29.7,1.33667,0.835779,-0.0162916,0.712658,-0.400205
29.705,0.726318,0.646171,-0.167432,0.72067,-0.702205
29.71,0.0366211,0.408991,-0.227858,0.704897,-0.968749
29.715,-0.378418,0.14757,-0.199717,0.664827,-1.18924
29.72,-0.860596,-0.113581,-0.137668,0.600072,-1.35511
29.725,-1.37939,-0.351356,-0.0835874,0.510385,-1.46016
29.73,-1.67236,-0.546603,-0.0241955,0.395664,-1.50085
29.735,-1.62964,-0.685877,0.0896091,0.255946,-1.47647
29.74,-1.58081,-0.762482,0.278888,0.0914072,-1.38899
29.745,-1.53809,-0.776639,0.485078,-0.097631,-1.24304
29.75,-1.18408,-0.734723,0.582455,-0.310706,-1.04572
29.755,-1.08032,-0.64761,0.45502,-0.547206,-0.80628
29.76,-1.00098,-0.528932,0.087108,-0.806381,-0.535678
29.765,-0.848389,-0.392799,-0.399275,-1.08734,-0.246113
29.77,-1.09863,-0.251841,-0.793976,-1.38908,0.0496394
29.775,-1.11084,-0.11594,-0.908713,-1.71044,0.338791
29.78,-0.45166,0.00857199,-0.68028,-2.05017,0.60899
29.785,0.756836,0.119084,-0.202802,-2.40688,0.848804
29.79,1.49536,0.215949,0.327473,-2.77912,1.04827
29.795,1.50757,0.301265,0.716769,-3.1653,1.19944
29.8,1.34888,0.377607,0.860654,-3.56376,1.29654
29.805,0.866699,0.446527,0.76675,-3.97276,1.33624
29.81,-0.00610352,0.507383,0.513813,-4.39049,1.31777
29.815,-0.756836,0.55687,0.187619,-4.81508,1.24292
29.82,-1.67236,0.589089,-0.157826,-5.24463,1.11594
29.825,-3.03345,0.59631,-0.491824,-5.6772,0.943342
29.83,-4.82178,0.570407,-0.770195,-6.11084,0.733495
29.835,-6.36597,0.504462,-0.912635,-6.54361,0.496261
29.84,-7.1228,0.39456,-0.825049,-6.97355,0.242474
29.845,-7.41577,0.24139,-0.461453,-7.39875,-0.0165468
29.85,-8.14819,0.0511497,0.115905,-7.81733,-0.269437
29.855,-9.01489,-0.164396,0.727766,-8.22743,-0.505231
29.86,-9.97925,-0.388523,1.13997,-8.62727,-0.713884
29.865,-11.1267,-0.600797,1.17359,-9.01514,-0.886766
29.87,-12.2559,-0.779467,0.801236,-9.38941,-1.01695
29.875,-13.2996,-0.904322,0.170756,-9.74853,-1.09953
29.88,-14.3799,-0.959288,-0.461233,-10.0911,-1.13168
29.885,-15.4541,-0.934725,-0.853571,-10.4157,-1.11287
29.89,-16.0034,-0.829065,-0.893852,-10.7213,-1.0449
29.895,-15.7898,-0.649272,-0.637828,-11.0067,-0.931769
29.9,-14.7339,-0.410299,-0.258373,-11.2709,-0.779295
29.905,-13.2874,-0.133761,0.0601617,-11.5133,-0.59492
29.91,-12.8174,0.154494,0.217623,-11.7332,-0.387364
29.915,-12.6343,0.427299,0.229963,-11.93,-0.166099
29.92,-12.1277,0.659263,0.188187,-12.1034,0.0590524
29.925,-11.4868,0.829676,0.182137,-12.2532,0.278264
29.93,-10.9619,0.924728,0.240966,-12.3793,0.482178
29.935,-10.3882,0.938976,0.325411,-12.482,0.662308
29.94,-10.3149,0.875377,0.366705,-12.5615,0.811348
29.945,-10.7544,0.74459,0.314979,-12.6182,0.923515
29.95,-11.4197,0.563414,0.164395,-12.6526,0.994909
29.955,-11.9507,0.352244,-0.0545136,-12.6656,1.02352
29.96,-12.5305,0.132474,-0.29744,-12.6579,1.00933
29.965,-13.0981,-0.0761344,-0.519459,-12.6305,0.954264
29.97,-13.3118,-0.257595,-0.670091,-12.5846,0.861878
29.975,-13.8,-0.401107,-0.688605,-12.5214,0.737278
29.98,-14.4836,-0.501593,-0.51912,-12.4421,0.586887
29.985,-14.1541,-0.559392,-0.149599,-12.3483,0.418104
29.99,-13.5071,-0.579306,0.350498,-12.2413,0.238985
29.995,-12.915,-0.568924,0.828546,-12.1227,0.0577404
30,-12.677,-0.536656,1.10007,-11.9942,-0.117632
