Time,EEG,State
157.37,7.51953,1
157.375,7.67822,1
157.38,7.18994,1
157.385,6.5979,1
157.39,7.33032,1
157.395,7.27539,1
157.4,7.8125,1
157.405,8.13599,1
157.41,5.95093,1
157.415,1.92871,1
157.42,-2.09351,1
157.425,-3.48511,1
157.43,-1.42822,1
157.435,-1.32446,1
157.44,-4.10156,1
157.445,-8.30688,1
157.45,-12.8784,1
157.455,-14.856,1
157.46,-14.2029,1
157.465,-14.6362,1
157.47,-16.3513,1
157.475,-18.512,1
157.48,-19.9097,1
157.485,-21.167,1
157.49,-20.4346,1
157.495,-18.103,1
157.5,-16.6199,1
157.505,-15.6067,1
157.51,-15.802,1
157.515,-18.573,1
157.52,-19.8792,1
157.525,-20.4895,1
157.53,-21.2036,1
157.535,-21.3257,1
157.54,-20.6421,1
157.545,-20.2148,1
157.55,-19.9402,1
157.555,-19.0369,1
157.56,-18.2434,1
157.565,-17.7612,1
157.57,-17.9626,1
157.575,-18.7927,1
157.58,-19.3176,1
157.585,-19.696,1
157.59,-19.5251,1
157.595,-19.2993,1
157.6,-19.0125,1
157.605,-20.1538,1
157.61,-21.2341,1
157.615,-21.5759,1
157.62,-21.051,1
157.625,-19.696,1
157.63,-17.8101,1
157.635,-17.865,1
157.64,-18.1213,1
157.645,-18.0298,1
157.65,-19.0674,1
157.655,-20.4224,1
157.66,-22.6746,1
157.665,-24.0295,1
157.67,-23.1506,1
157.675,-21.3867,1
157.68,-19.9524,1
157.685,-19.2871,1
157.69,-19.3726,1
157.695,-20.2698,1
157.7,-19.812,1
157.705,-19.3481,1
157.71,-19.4031,1
157.715,-20.4712,1
157.72,-20.0256,1
157.725,-18.6096,1
157.73,-17.2791,1
157.735,-18.0847,1
157.74,-20.0134,1
157.745,-21.2158,1
157.75,-20.7642,1
157.755,-19.0613,1
157.76,-18.7622,1
157.765,-19.7021,1
157.77,-17.9932,1
157.775,-15.1001,1
157.78,-13.9221,1
157.785,-14.4775,1
157.79,-15.4968,1
157.795,-15.7898,1
157.8,-14.209,1
157.805,-14.5386,1
157.81,-15.0391,1
157.815,-16.5833,1
157.82,-17.1021,1
157.825,-15.2588,1
157.83,-13.5742,1
157.835,-12.5977,1
157.84,-10.7971,1
157.845,-10.6262,1
157.85,-11.2915,1
157.855,-11.8713,1
157.86,-12.0789,1
157.865,-10.7422,1
157.87,-9.021,1
157.875,-7.86743,1
157.88,-8.23975,1
157.885,-9.57031,1
157.89,-10.7727,1
157.895,-10.3516,1
157.9,-8.39233,1
157.905,-7.24487,1
157.91,-8.5083,1
157.915,-9.0332,1
157.92,-8.96606,1
157.925,-8.8623,1
157.93,-8.61206,1
157.935,-8.83789,1
157.94,-9.35059,1
157.945,-10.0525,1
157.95,-10.5164,1
157.955,-11.1206,1
157.96,-11.1389,1
157.965,-9.85718,1
157.97,-6.18286,1
157.975,-3.01514,1
157.98,-2.20337,1
157.985,-2.4353,1
157.99,-3.44849,1
157.995,-4.97437,1
158,-5.62134,1
158.005,-6.15234,1
158.01,-7.00073,1
158.015,-8.02612,1
158.02,-8.46558,1
158.025,-8.44116,1
158.03,-7.26929,1
158.035,-5.51147,1
158.04,-3.92456,1
158.045,-2.33154,1
158.05,-1.94702,1
158.055,-1.97754,1
158.06,-0.854492,1
158.065,-1.63574,1
158.07,-1.14136,1
158.075,-0.482178,1
158.08,-2.37427,1
158.085,-4.05273,1
158.09,-6.37817,1
158.095,-7.39746,1
158.1,-5.85327,1
158.105,-3.27759,1
158.11,-0.98877,1
158.115,-0.512695,1
158.12,-0.708008,1
158.125,0.0183105,1
158.13,1.70288,1
158.135,3.11279,1
158.14,3.52783,1
158.145,4.65088,1
158.15,8.81958,1
158.155,10.9924,1
158.16,13.5254,1
158.165,16.8457,1
158.17,16.5771,1
158.175,14.9231,1
158.18,16.0583,1
158.185,16.2354,1
158.19,12.4207,1
158.195,8.30688,1
158.2,8.3252,1
158.205,10.0098,1
158.21,10.3882,1
158.215,12.2986,1
158.22,12.6038,1
158.225,12.3291,1
158.23,13.2813,1
158.235,12.1338,1
158.24,7.33643,1
158.245,4.15649,1
158.25,5.02319,1
158.255,7.58667,1
158.26,8.90503,1
158.265,7.9834,1
158.27,6.86035,1
158.275,5.81055,1
158.28,3.49121,1
158.285,0.561523,1
158.29,-1.06812,1
158.295,-2.05688,1
158.3,-2.86865,1
158.305,-4.14429,1
158.31,-4.67529,1
158.315,-2.4231,1
158.32,0.189209,1
158.325,1.14746,1
158.33,0.78125,1
158.335,0.43335,1
158.34,1.74561,1
158.345,2.85034,1
158.35,1.5686,1
158.355,-0.604248,1
158.36,-1.51367,1
158.365,-0.115967,1
158.37,0.952148,1
158.375,1.17798,1
158.38,-0.408936,1
158.385,-3.80249,1
158.39,-5.35278,1
158.395,-6.73828,1
158.4,-10.0037,1
158.405,-12.6282,1
158.41,-14.1602,1
158.415,-13.7451,1
158.42,-12.0117,1
158.425,-11.1023,1
158.43,-11.4929,1
158.435,-11.6821,1
158.44,-9.44824,1
158.445,-6.21338,1
158.45,-3.09448,1
158.455,-2.70996,1
158.46,-4.58984,1
158.465,-7.31812,1
158.47,-8.55713,1
158.475,-8.8562,1
158.48,-9.12476,1
158.485,-8.47778,1
158.49,-8.31299,1
158.495,-8.26416,1
158.5,-7.8186,1
158.505,-7.26929,1
158.51,-6.41479,1
158.515,-5.23071,1
158.52,-3.91235,1
158.525,-3.26538,1
158.53,-4.00391,1
158.535,-5.10254,1
158.54,-5.87158,1
158.545,-5.48096,1
158.55,-3.63159,1
158.555,-2.96021,1
158.56,-4.29077,1
158.565,-6.61011,1
158.57,-7.61108,1
158.575,-7.40356,1
158.58,-6.79321,1
158.585,-4.56543,1
158.59,-3.6438,1
158.595,-3.10059,1
158.6,-1.31226,1
158.605,-1.31836,1
158.61,-2.34375,1
158.615,-1.97754,1
158.62,-1.31226,1
158.625,-1.5564,1
158.63,-2.64893,1
158.635,-2.03247,1
158.64,-1.54419,1
158.645,-1.61743,1
158.65,-1.99585,1
158.655,-2.45972,1
158.66,-3.25928,1
158.665,-4.09546,1
158.67,-3.96729,1
158.675,-3.15552,1
158.68,-2.11792,1
158.685,0.244141,1
158.69,2.30713,1
158.695,3.24707,1
158.7,3.72314,1
158.705,4.55933,1
158.71,4.07104,1
158.715,2.80762,1
158.72,1.34277,1
158.725,-0.134277,1
158.73,-0.769043,1
158.735,-0.372314,1
158.74,1.79443,1
158.745,4.76074,1
158.75,6.84204,1
158.755,5.80444,1
158.76,3.6499,1
158.765,0.787354,1
158.77,-0.268555,1
158.775,0.195313,1
158.78,-0.531006,1
158.785,-0.933838,1
158.79,-1.45264,1
158.795,-1.5564,1
158.8,-0.634766,1
158.805,-0.0976563,1
158.81,0.189209,1
158.815,1.25732,1
158.82,2.16064,1
158.825,4.10767,1
158.83,6.75049,1
158.835,8.74634,1
158.84,9.96094,1
158.845,9.62524,1
158.85,7.77588,1
158.855,8.69751,1
158.86,9.57031,1
158.865,8.46558,1
158.87,9.16748,1
158.875,8.66699,1
158.88,8.69751,1
158.885,12.4329,1
158.89,16.7847,1
158.895,17.981,1
158.9,16.0828,1
158.905,13.9465,1
158.91,13.1958,1
158.915,17.0654,1
158.92,23.2788,1
158.925,24.4629,1
158.93,18.3044,1
158.935,12.7808,1
158.94,11.5173,1
158.945,13.0066,1
158.95,16.2537,1
158.955,17.4683,1
158.96,15.4968,1
158.965,11.4929,1
158.97,7.54395,1
158.975,4.71802,1
158.98,4.87061,1
158.985,7.23267,1
158.99,9.16748,1
158.995,8.19092,1
159,4.3335,1
159.005,2.00806,1
159.01,3.16162,1
159.015,4.19922,1
159.02,3.78418,1
159.025,2.85034,1
159.03,1.01929,1
159.035,0.0671387,1
159.04,1.01929,1
159.045,1.70288,1
159.05,1.9165,1
159.055,1.75171,1
159.06,-0.0244141,1
159.065,-2.20947,1
159.07,-3.63159,1
159.075,-5.62744,1
159.08,-6.68335,1
159.085,-5.15747,1
159.09,-2.72217,1
159.095,-0.653076,1
159.1,0.585938,1
159.105,0.012207,1
159.11,-1.60522,1
159.115,-1.33057,1
159.12,0.646973,1
159.125,2.71606,1
159.13,4.29688,1
159.135,4.79736,1
159.14,2.96021,1
159.145,0.372314,1
159.15,-2.51465,1
159.155,-4.40674,1
159.16,-4.28467,1
159.165,-1.43433,1
159.17,1.17798,1
159.175,2.74048,1
159.18,2.45361,1
159.185,0.726318,1
159.19,-0.439453,1
159.195,-0.524902,1
159.2,0.408936,1
159.205,1.08643,1
159.21,1.17798,1
159.215,1.08032,1
159.22,0.0183105,1
159.225,-0.872803,1
159.23,-0.213623,1
159.235,2.17285,1
159.24,2.70386,1
159.245,1.55029,1
159.25,1.2207,1
159.255,2.30713,1
159.26,4.13818,1
159.265,5.80444,1
159.27,5.65796,1
159.275,4.79126,1
159.28,4.31519,1
159.285,6.9458,1
159.29,8.83179,1
159.295,7.65991,1
159.3,5.58472,1
159.305,2.33765,1
159.31,0.0610352,1
159.315,-0.579834,1
159.32,0.695801,1
159.325,2.57568,1
159.33,2.67944,1
159.335,2.47192,1
159.34,1.52588,1
159.345,-0.189209,1
159.35,-2.46582,1
159.355,-4.56543,1
159.36,-4.62036,1
159.365,-3.9978,1
159.37,-2.86865,1
159.375,-3.09448,1
159.38,-3.72925,1
159.385,-2.9541,1
159.39,-2.47803,1
159.395,-1.40991,1
159.4,0.524902,1
159.405,1.40381,1
159.41,1.15967,1
159.415,-0.238037,1
159.42,-2.0752,1
159.425,-3.88794,1
159.43,-3.49121,1
159.435,-1.41602,1
159.44,-1.35498,1
159.445,-2.28271,1
159.45,-3.34473,1
159.455,-3.72925,1
159.46,-3.93677,1
159.465,-4.21143,1
159.47,-4.62036,1
159.475,-6.08521,1
159.48,-7.18994,1
159.485,-7.1167,1
159.49,-8.21533,1
159.495,-9.46045,1
159.5,-9.45435,1
159.505,-8.94165,1
159.51,-6.09741,1
159.515,-3.83301,1
159.52,-4.67529,1
159.525,-7.70264,1
159.53,-10.4858,1
159.535,-10.5774,1
159.54,-8.90503,1
159.545,-8.34961,1
159.55,-8.95996,1
159.555,-11.7859,1
159.56,-13.6658,1
159.565,-13.1226,1
159.57,-11.5234,1
159.575,-9.53979,1
159.58,-9.85718,1
159.585,-9.84497,1
159.59,-7.67822,1
159.595,-5.51147,1
159.6,-5.60303,1
159.605,-6.5979,1
159.61,-7.40356,1
159.615,-8.24585,1
159.62,-6.5918,1
159.625,-5.5542,1
159.63,-7.36084,1
159.635,-7.89185,1
159.64,-5.49927,1
159.645,-3.20435,1
159.65,-2.91748,1
159.655,-4.92554,1
159.66,-8.06885,1
159.665,-8.5083,1
159.67,-5.56641,1
159.675,-1.98975,1
159.68,-0.836182,1
159.685,-1.11694,1
159.69,-2.56958,1
159.695,-2.69775,1
159.7,-4.27856,1
159.705,-5.85327,1
159.71,-6.34766,1
159.715,-6.9519,1
159.72,-6.13403,1
159.725,-5.84717,1
159.73,-8.08716,1
159.735,-11.3281,1
159.74,-12.5244,1
159.745,-11.0413,1
159.75,-8.23364,1
159.755,-5.32227,1
159.76,-3.25317,1
159.765,-1.26953,1
159.77,0.976563,1
159.775,1.44653,1
159.78,-0.341797,1
159.785,-2.46582,1
159.79,-3.91846,1
159.795,-4.55933,1
159.8,-3.86963,1
159.805,-3.41187,1
159.81,-4.03442,1
159.815,-4.5166,1
159.82,-4.88281,1
159.825,-5.16357,1
159.83,-4.38843,1
159.835,-4.65698,1
159.84,-4.76074,1
159.845,-5.07202,1
159.85,-5.88379,1
159.855,-5.34058,1
159.86,-4.49829,1
159.865,-4.99268,1
159.87,-4.90112,1
159.875,-5.3894,1
159.88,-5.92651,1
159.885,-4.65698,1
159.89,-4.63867,1
159.895,-4.6875,1
159.9,-4.6936,1
159.905,-3.9917,1
159.91,-2.94189,1
159.915,-2.47803,1
159.92,-3.31421,1
159.925,-4.58984,1
159.93,-4.8584,1
159.935,-4.60815,1
159.94,-2.23389,1
159.945,2.72217,1
159.95,3.66821,1
159.955,4.36401,1
159.96,4.1748,1
159.965,3.51563,1
159.97,3.52173,1
159.975,3.93066,1
159.98,2.59399,1
159.985,0.256348,1
159.99,1.08032,1
159.995,5.75562,1
160,12.0667,1
160.005,10.5835,1
160.01,3.89404,1
160.015,0.518799,1
160.02,3.02124,1
160.025,12.4451,1
160.03,15.1245,1
160.035,9.10034,1
160.04,3.44238,1
160.045,1.24512,1
160.05,5.84106,1
160.055,8.75854,1
160.06,5.95093,1
160.065,3.66211,1
160.07,3.50952,1
160.075,4.8645,1
160.08,3.58887,1
160.085,-0.769043,1
160.09,-3.78418,1
160.095,-3.60718,1
160.1,-1.47705,1
160.105,0.183105,1
160.11,1.37329,1
160.115,2.52075,1
160.12,4.40674,1
160.125,5.63354,1
160.13,3.10669,1
160.135,1.77002,1
160.14,3.24097,1
160.145,3.94897,1
160.15,3.72314,1
160.155,3.302,1
160.16,2.771,1
160.165,0.830078,1
160.17,0.90332,1
160.175,2.19727,1
160.18,0.67749,1
160.185,-1.72729,1
160.19,-1.87988,1
160.195,-1.37939,1
160.2,-2.39258,1
160.205,-4.18091,1
160.21,-5.35889,1
160.215,-9.07593,1
160.22,-8.66699,1
160.225,-1.72119,1
160.23,3.14941,1
160.235,4.99268,1
160.24,4.38843,1
160.245,1.59302,1
160.25,-1.5625,1
160.255,-1.14136,1
160.26,-0.665283,1
160.265,-0.189209,1
160.27,3.05786,1
160.275,4.63257,1
160.28,3.85742,1
160.285,3.44238,1
160.29,4.04053,1
160.295,6.37817,1
160.3,8.72803,1
160.305,11.1389,1
160.31,10.8765,1
160.315,6.20117,1
160.32,1.41602,1
160.325,1.02539,1
160.33,2.89917,1
160.335,7.30591,1
160.34,7.78198,1
160.345,2.35596,1
160.35,-1.3855,1
160.355,-3.08228,1
160.36,-4.02832,1
160.365,-3.66211,1
160.37,-2.58789,1
160.375,0.22583,1
160.38,3.42407,1
160.385,6.31714,1
160.39,5.04761,1
160.395,4.35181,1
160.4,7.39746,1
160.405,6.84814,1
160.41,4.97437,1
160.415,5.88379,1
160.42,5.33447,1
160.425,6.92139,1
160.43,9.21021,1
160.435,6.21338,1
160.44,3.19824,1
160.445,3.85132,1
160.45,4.10767,1
160.455,5.9021,1
160.46,9.64966,1
160.465,11.9873,1
160.47,12.0056,1
160.475,9.09424,1
160.48,4.32129,1
160.485,2.34985,1
160.49,4.88892,1
160.495,2.72217,1
160.5,1.5564,1
160.505,4.79126,1
160.51,10.5103,1
160.515,11.9202,1
160.52,5.93872,1
160.525,-0.738525,1
160.53,-3.79028,1
160.535,-2.89307,1
160.54,1.79443,1
160.545,3.13721,1
160.55,1.59912,1
160.555,4.87671,1
160.56,9.52148,1
160.565,9.729,1
160.57,3.73535,1
160.575,-1.7395,1
160.58,-1.94702,1
160.585,0.256348,1
160.59,5.92041,1
160.595,9.729,1
160.6,8.55713,1
160.605,6.57349,1
160.61,3.80859,1
160.615,1.80664,1
160.62,-1.07422,1
160.625,-4.99268,1
160.63,-4.63867,1
160.635,-0.598145,1
160.64,9.57031,1
160.645,16.4673,1
160.65,14.2639,1
160.655,8.77686,1
160.66,2.45361,1
160.665,-2.56958,1
160.67,-2.39868,1
160.675,3.9978,1
160.68,8.39844,1
160.685,8.81348,1
160.69,4.48608,1
160.695,-3.19214,1
160.7,-7.1167,1
160.705,-4.25415,1
160.71,0.250244,1
160.715,1.31836,1
160.72,0.439453,1
160.725,1.59912,1
160.73,2.80151,1
160.735,1.94702,1
160.74,1.59302,1
160.745,0.128174,1
160.75,-2.74048,1
160.755,-3.61938,1
160.76,-1.48315,1
160.765,-0.634766,1
160.77,0.927734,1
160.775,0.537109,1
160.78,-3.41797,1
160.785,-7.70264,1
160.79,-3.53394,1
160.795,4.46777,1
160.8,9.21631,1
160.805,12.3047,1
160.81,12.0667,1
160.815,4.88281,1
160.82,-1.3916,1
160.825,-1.05591,1
160.83,1.52588,1
160.835,5.14526,1
160.84,8.1604,1
160.845,7.75757,1
160.85,4.40063,1
160.855,1.59302,1
160.86,1.93481,1
160.865,6.11572,1
160.87,10.1074,1
160.875,10.2905,1
160.88,6.46362,1
160.885,-0.244141,1
160.89,-3.41187,1
160.895,1.01929,1
160.9,5.15137,1
160.905,4.6936,1
160.91,1.47705,1
160.915,-0.830078,1
160.92,-1.66626,1
160.925,-1.5564,1
160.93,-1.34888,1
160.935,-3.36304,1
160.94,-8.5083,1
160.945,-9.28345,1
160.95,-1.0437,1
160.955,7.17773,1
160.96,7.15942,1
160.965,-2.63062,1
160.97,-14.2151,1
160.975,-18.6096,1
160.98,-15.0452,1
160.985,-8.53882,1
160.99,-7.90405,1
160.995,-12.2375,1
161,-13.1042,1
161.005,-11.4868,1
161.01,-9.98535,1
161.015,-8.1543,1
161.02,-6.64673,1
161.025,-7.80029,1
161.03,-11.676,1
161.035,-14.3555,1
161.04,-15.4541,1
161.045,-15.3442,1
161.05,-10.8826,1
161.055,-7.4646,1
161.06,-8.52661,1
161.065,-10.6873,1
161.07,-13.3972,1
161.075,-13.9099,1
161.08,-14.7583,1
161.085,-16.2292,1
161.09,-13.2324,1
161.095,-3.56445,1
161.1,5.77393,1
161.105,4.57153,1
161.11,-4.89502,1
161.115,-10.2112,1
161.12,-9.729,1
161.125,-4.18091,1
161.13,-0.201416,1
161.135,-8.01392,1
161.14,-15.8325,1
161.145,-12.8662,1
161.15,-9.91211,1
161.155,-13.0432,1
161.16,-16.6138,1
161.165,-10.8154,1
161.17,-3.33252,1
161.175,3.00903,1
161.18,-0.323486,1
161.185,-8.27026,1
161.19,-14.9414,1
161.195,-10.8337,1
161.2,1.98364,1
161.205,6.78711,1
161.21,1.77002,1
161.215,-1.86768,1
161.22,-3.71094,1
161.225,-2.53906,1
161.23,0.714111,1
161.235,-1.06201,1
161.24,-9.21021,1
161.245,-14.8682,1
161.25,-12.207,1
161.255,-8.25195,1
161.26,-6.41479,1
161.265,-7.26318,1
161.27,-5.45654,1
161.275,-1.33057,1
161.28,4.13208,1
161.285,0.0793457,1
161.29,-7.89185,1
161.295,-12.9456,1
161.3,-10.968,1
161.305,0,1
161.31,8.96606,1
161.315,6.11572,1
161.32,-4.56543,1
161.325,-10.2478,1
161.33,-8.92334,1
161.335,-4.55933,1
161.34,-2.13013,1
161.345,-5.41382,1
161.35,-9.79614,1
161.355,-9.53369,1
161.36,-5.88989,1
161.365,-3.04565,1
161.37,-0.219727,1
161.375,1.48315,1
161.38,0.164795,1
161.385,-2.47803,1
161.39,-7.36084,1
161.395,-7.01904,1
161.4,-1.5564,1
161.405,1.66626,1
161.41,-3.68652,1
161.415,-13.6841,1
161.42,-17.9382,1
161.425,-13.385,1
161.43,-5.71899,1
161.435,-2.68555,1
161.44,-0.128174,1
161.445,0.598145,1
161.45,-4.19922,1
161.455,-8.59985,1
161.46,-7.14111,1
161.465,-6.2439,1
161.47,-6.61011,1
161.475,-3.73535,1
161.48,-0.78125,1
161.485,-1.66016,1
161.49,0.775146,1
161.495,0.0427246,1
161.5,-9.75342,1
161.505,-14.9048,1
161.51,-9.68018,1
161.515,-0.787354,1
161.52,5.23071,1
161.525,4.07715,1
161.53,3.49731,1
161.535,3.44849,1
161.54,-1.0498,1
161.545,-2.00195,1
161.55,-5.10254,1
161.555,-10.1135,1
161.56,-6.604,1
161.565,1.36719,1
161.57,7.68433,1
161.575,10.5408,1
161.58,5.93262,1
161.585,-1.11084,1
161.59,-7.05566,1
161.595,-10.7666,1
161.6,-9.47876,1
161.605,-2.74658,1
161.61,5.0415,1
161.615,8.72803,1
161.62,5.41992,1
161.625,-0.695801,1
161.63,-4.02222,1
161.635,-3.85132,1
161.64,-5.35889,1
161.645,-11.8896,1
161.65,-16.2903,1
161.655,-15.6799,1
161.66,-10.4736,1
161.665,-5.52368,1
161.67,-5.69458,1
161.675,-5.56641,1
161.68,-0.494385,1
161.685,1.19019,1
161.69,-2.05078,1
161.695,-8.8562,1
161.7,-13.1836,1
161.705,-12.3962,1
161.71,-9.97925,1
161.715,-9.64966,1
161.72,-5.9082,1
161.725,0.0366211,1
161.73,1.19629,1
161.735,-6.75659,1
161.74,-17.6636,1
161.745,-23.114,1
161.75,-15.3748,1
161.755,-2.37427,1
161.76,4.5166,1
161.765,1.86768,1
161.77,-3.83911,1
161.775,-6.89697,1
161.78,-5.10864,1
161.785,-2.74048,1
161.79,-4.23584,1
161.795,-6.99463,1
161.8,-6.98242,1
161.805,-6.83594,1
161.81,-6.21948,1
161.815,-3.74146,1
161.82,-2.79541,1
161.825,-6.73218,1
161.83,-8.53271,1
161.835,-5.896,1
161.84,-5.10254,1
161.845,-6.28052,1
161.85,-6.57959,1
161.855,-8.99048,1
161.86,-11.4258,1
161.865,-10.1135,1
161.87,-2.37427,1
161.875,4.99268,1
161.88,7.61108,1
161.885,4.8645,1
161.89,-0.201416,1
161.895,-0.128174,1
161.9,3.49731,1
161.905,4.72412,1
161.91,-1.16577,1
161.915,-7.9895,1
161.92,-6.89697,1
161.925,2.57568,1
161.93,9.21631,1
161.935,6.35986,1
161.94,-0.531006,1
161.945,-4.42505,1
161.95,-8.09937,1
161.955,-7.53174,1
161.96,-3.74756,1
161.965,-0.0244141,1
161.97,5.23682,1
161.975,9.40552,1
161.98,11.4929,1
161.985,12.2498,1
161.99,13.7085,1
161.995,15.3992,1
162,15.2283,1
162.005,13.4094,1
162.01,14.8193,1
162.015,16.9006,1
162.02,16.1743,1
162.025,10.0891,1
162.03,6.604,1
162.035,11.1023,1
162.04,19.6411,1
162.045,22.821,1
162.05,18.8843,1
162.055,6.99463,1
162.06,-2.28882,1
162.065,-0.164795,1
162.07,6.51245,1
162.075,6.92139,1
162.08,5.0354,1
162.085,6.78711,1
162.09,9.75952,1
162.095,7.90405,1
162.1,3.77197,1
162.105,-1.36108,1
162.11,-2.47192,1
162.115,5.27344,1
162.12,12.1765,1
162.125,8.12988,1
162.13,0.274658,1
162.135,-3.92456,1
162.14,-0.445557,1
162.145,4.40063,1
162.15,4.62646,1
162.155,5.32837,1
162.16,8.30688,1
162.165,8.80127,1
162.17,8.96606,1
162.175,7.68433,1
162.18,3.38135,1
162.185,1.97144,1
162.19,8.11157,1
162.195,14.3188,1
162.2,13.8184,1
162.205,7.09839,1
162.21,1.67236,1
162.215,0.268555,1
162.22,2.44751,1
162.225,7.42798,1
162.23,8.27026,1
162.235,4.80957,1
162.24,1.66626,1
162.245,1.23291,1
162.25,1.27563,1
162.255,0.500488,1
162.26,4.32739,1
162.265,7.04956,1
162.27,4.13818,1
162.275,-0.244141,1
162.28,-1.23291,1
162.285,1.14136,1
162.29,4.08325,1
162.295,5.74341,1
162.3,4.36401,1
162.305,2.47192,1
162.31,1.19629,1
162.315,0.201416,1
162.32,-0.115967,1
162.325,0.0671387,1
162.33,2.51465,1
162.335,4.14429,1
162.34,4.54102,1
162.345,4.66919,1
162.35,4.08936,1
162.355,4.5166,1
162.36,5.16968,1
162.365,3.00293,1
162.37,1.5564,1
162.375,1.33057,1
162.38,2.69775,1
162.385,1.50146,1
162.39,-0.45166,1
162.395,0.341797,1
162.4,4.1687,1
162.405,11.6089,1
162.41,17.7856,1
162.415,17.9321,1
162.42,14.7095,1
162.425,13.2019,1
162.43,12.6953,1
162.435,11.8408,1
162.44,11.3342,1
162.445,11.8896,1
162.45,12.6587,1
162.455,12.5854,1
162.46,12.0483,1
162.465,11.4502,1
162.47,12.3108,1
162.475,13.4155,1
162.48,13.2996,1
162.485,12.3596,1
162.49,11.5051,1
162.495,10.4187,1
162.5,9.88159,1
162.505,9.94263,1
162.51,9.56421,1
162.515,9.08813,1
162.52,7.33643,1
162.525,5.27954,1
162.53,4.22363,1
162.535,4.13818,1
162.54,4.19922,1
162.545,3.25928,1
162.55,2.27051,1
162.555,4.18091,1
162.56,8.26416,1
162.565,11.2,1
162.57,10.4553,1
162.575,7.16553,1
162.58,2.92969,1
162.585,-0.482178,1
162.59,-2.23389,1
162.595,-7.14722,1
162.6,-11.7615,1
162.605,-13.2446,1
162.61,-12.2131,1
162.615,-9.81445,1
162.62,-7.97729,1
162.625,-8.70361,1
162.63,-9.25293,1
162.635,-8.95386,1
162.64,-8.30078,1
162.645,-8.31299,1
162.65,-7.1106,1
162.655,-5.47485,1
162.66,-4.92554,1
162.665,-4.49829,1
162.67,-4.82788,1
162.675,-6.28052,1
162.68,-7.05566,1
162.685,-6.86035,1
162.69,-6.03027,1
162.695,-4.3335,1
162.7,-3.69873,1
162.705,-3.85742,1
162.71,-4.99878,1
162.715,-7.01904,1
162.72,-7.38525,1
162.725,-6.45142,1
162.73,-5.51758,1
162.735,-4.71802,1
162.74,-5.54199,1
162.745,-5.91431,1
162.75,-4.85229,1
162.755,-2.83203,1
162.76,-2.86255,1
162.765,-4.75464,1
162.77,-5.96313,1
162.775,-5.67017,1
162.78,-6.86646,1
162.785,-6.91528,1
162.79,-6.92749,1
162.795,-6.9519,1
162.8,-5.52979,1
162.805,-5.0354,1
162.81,-5.49316,1
162.815,-4.39453,1
162.82,-2.05688,1
162.825,-0.323486,1
162.83,0.512695,1
162.835,1.02539,1
162.84,-1.13525,1
162.845,-2.99683,1
162.85,-2.57568,1
162.855,-1.31226,1
162.86,-1.30615,1
162.865,-2.771,1
162.87,-4.59595,1
162.875,-6.11572,1
162.88,-6.71997,1
162.885,-7.69653,1
162.89,-10.1563,1
162.895,-12.323,1
162.9,-11.8958,1
162.905,-7.55615,1
162.91,-6.29883,1
162.915,-7.01294,1
162.92,-7.13501,1
162.925,-6.48193,1
162.93,-4.97437,1
162.935,-3.43018,1
162.94,-1.36108,1
162.945,-0.00610352,1
162.95,1.83716,1
162.955,3.4729,1
162.96,4.21143,1
162.965,3.27148,1
162.97,0.280762,1
162.975,-2.31323,1
162.98,-4.32129,1
162.985,-3.80859,1
162.99,-0.720215,1
162.995,2.69775,1
163,2.88696,1
163.005,1.2085,1
163.01,-1.87378,1
163.015,-5.41992,1
163.02,-6.08521,1
163.025,-4.29077,1
163.03,-2.11182,1
163.035,-1.28784,1
163.04,-2.56348,1
163.045,-3.71704,1
163.05,-2.948,1
163.055,-2.17896,1
163.06,-3.04565,1
163.065,-3.50342,1
163.07,-3.41797,1
163.075,-3.34473,1
163.08,-3.30811,1
163.085,-4.90723,1
163.09,-6.65283,1
163.095,-7.67212,1
163.1,-7.20215,1
163.105,-8.30078,1
163.11,-8.6853,1
163.115,-7.6355,1
163.12,-6.30493,1
163.125,-3.90015,1
163.13,-0.708008,1
163.135,-0.012207,1
163.14,-0.561523,1
163.145,-1.95923,1
163.15,-4.66919,1
163.155,-4.87061,1
163.16,-5.30396,1
163.165,-6.38428,1
163.17,-7.14722,1
163.175,-8.88062,1
163.18,-6.98853,1
163.185,-3.39966,1
163.19,-1.14746,1
163.195,-1.28174,1
163.2,-0.360107,1
163.205,-0.00610352,1
163.21,-1.15356,1
163.215,-2.27661,1
163.22,-3.59497,1
163.225,-5.69458,1
163.23,-7.23267,1
163.235,-7.17163,1
163.24,-4.41284,1
163.245,-1.23291,1
163.25,0.146484,1
163.255,0.311279,1
163.26,-0.653076,1
163.265,-0.244141,1
163.27,1.98975,1
163.275,2.57568,1
163.28,1.79443,1
163.285,-0.22583,1
163.29,-1.13525,1
163.295,-1.26343,1
163.3,-2.78931,1
163.305,-4.27246,1
163.31,-4.94995,1
163.315,-5.07202,1
163.32,-5.08423,1
163.325,-4.98047,1
163.33,-5.34668,1
163.335,-3.48511,1
163.34,-1.09863,1
163.345,-1.49536,1
163.35,-2.22168,1
163.355,-3.09448,1
163.36,-3.39966,1
163.365,-2.55737,1
163.37,-1.47095,1
163.375,-1.89819,1
163.38,-3.44849,1
163.385,-4.71191,1
163.39,-4.02222,1
163.395,-1.29395,1
163.4,0.311279,1
163.405,-1.86768,1
