sec,EEG
145.1,-2.80762
145.105,-1.44043
145.11,1.84326
145.115,5.40161
145.12,4.39453
145.125,1.9104
145.13,0.567627
145.135,3.34473
145.14,5.07202
145.145,2.03857
145.15,0.561523
145.155,1.06201
145.16,0.512695
145.165,1.88599
145.17,5.58472
145.175,8.17871
145.18,6.5979
145.185,4.13818
145.19,0.115967
145.195,1.65405
145.2,6.26221
145.205,6.79321
145.21,3.42407
145.215,-2.49634
145.22,-3.35083
145.225,-0.518799
145.23,-0.585938
145.235,-3.60107
145.24,-2.38037
145.245,1.63574
145.25,4.42505
145.255,2.7832
145.26,-1.85547
145.265,-3.53394
145.27,-2.52075
145.275,0.256348
145.28,2.13013
145.285,5.48706
145.29,2.49023
145.295,-2.6001
145.3,-2.89307
145.305,-3.02734
145.31,-2.62451
145.315,0.708008
145.32,0.567627
145.325,-3.79639
145.33,-2.83813
145.335,1.36108
145.34,5.65186
145.345,9.2041
145.35,4.6936
145.355,-4.39453
145.36,-7.52563
145.365,-5.00488
145.37,0.286865
145.375,6.15845
145.38,7.14722
145.385,0.55542
145.39,-2.78931
145.395,-0.213623
145.4,4.60205
145.405,7.72095
145.41,7.70264
145.415,3.24707
145.42,-2.15454
145.425,-3.9856
145.43,-1.79443
145.435,1.57471
145.44,-2.0813
145.445,-3.93066
145.45,-3.46069
145.455,-2.22168
145.46,1.62964
145.465,4.59595
145.47,4.59595
145.475,5.5542
145.48,3.02734
145.485,0.445557
145.49,1.23291
145.495,1.55029
145.5,-0.335693
145.505,-3.68652
145.51,-1.53198
145.515,-0.616455
145.52,-0.585938
145.525,0.366211
145.53,-2.59399
145.535,-4.40674
145.54,-5.32227
145.545,-4.53491
145.55,-1.51367
145.555,-1.48926
145.56,-0.830078
145.565,-0.231934
145.57,-0.341797
145.575,-2.21558
145.58,-3.8269
145.585,-2.47803
145.59,0.12207
145.595,0.427246
145.6,-2.24609
145.605,-6.56128
145.61,-8.83179
145.615,-6.5918
145.62,-2.06909
145.625,-1.53198
145.63,-6.09741
145.635,-10.5774
145.64,-7.26318
145.645,-2.23389
145.65,1.11694
145.655,1.42212
145.66,-1.2207
145.665,-5.30396
145.67,-7.21436
145.675,-3.80249
145.68,-1.01929
145.685,-1.36719
145.69,-2.27051
145.695,-4.22974
145.7,-6.84814
145.705,-5.3772
145.71,-1.25122
145.715,1.62964
145.72,4.07715
145.725,9.33838
145.73,3.13721
145.735,-1.34888
145.74,-2.74658
145.745,-4.5105
145.75,-2.40479
145.755,-2.37427
145.76,-6.82373
145.765,-10.2905
145.77,-9.50928
145.775,-8.44727
145.78,-6.43921
145.785,-1.68457
145.79,2.28882
145.795,3.40576
145.8,-1.85547
145.805,-7.4585
145.81,-10.4431
145.815,-8.42896
145.82,-5.62744
145.825,-4.77905
145.83,-2.92358
145.835,-1.84326
145.84,-1.31226
145.845,-2.55127
145.85,-3.74146
145.855,-6.04858
145.86,-2.46582
145.865,-0.592041
145.87,-2.70386
145.875,-4.77905
145.88,-5.7312
145.885,-6.06689
145.89,-3.94287
145.895,-0.140381
145.9,1.86768
145.905,1.19629
145.91,-2.59399
145.915,-7.41577
145.92,-7.12891
145.925,-1.92261
145.93,2.44751
145.935,-2.04468
145.94,-9.021
145.945,-8.88062
145.95,-5.99976
145.955,-2.48413
145.96,1.82495
145.965,1.86768
145.97,-2.57568
145.975,-4.24194
145.98,-3.96118
145.985,-6.39648
145.99,-6.52466
145.995,-3.21655
146,-2.01416
146.005,-3.62549
146.01,-3.4668
146.015,-1.48315
146.02,-4.28467
146.025,-3.88184
146.03,-1.23291
146.035,-2.36206
146.04,-3.91846
146.045,-3.03345
146.05,-3.57666
146.055,-5.13916
146.06,-6.79932
146.065,-7.42188
146.07,-7.48901
146.075,-4.65698
146.08,-1.27563
146.085,-2.45361
146.09,-7.62329
146.095,-10.8887
146.1,-11.2427
146.105,-8.94775
146.11,-8.08716
146.115,-5.02319
146.12,0.20752
146.125,-0.964355
146.13,-3.66821
146.135,-3.73535
146.14,-6.72607
146.145,-7.44019
146.15,0.0427246
146.155,-1.71509
146.16,-4.6814
146.165,-5.44434
146.17,-5.52368
146.175,-3.52173
146.18,0.366211
146.185,-1.5625
146.19,-4.24805
146.195,-4.1687
146.2,-3.07617
146.205,-6.10962
146.21,-6.28052
146.215,-4.65088
146.22,-4.90112
146.225,-3.77197
146.23,-3.41187
146.235,-6.53076
146.24,-10.083
146.245,-11.6089
146.25,-9.28955
146.255,-5.2063
146.26,-2.96021
146.265,0.762939
146.27,-0.0305176
146.275,-4.24805
146.28,-4.66919
146.285,-6.34155
146.29,-9.58252
146.295,-10.4614
146.3,-7.53784
146.305,-2.50244
146.31,1.41602
146.315,2.93579
146.32,3.479
146.325,1.61743
146.33,-0.384521
146.335,-3.8208
146.34,-5.56641
146.345,-5.07202
146.35,-1.77612
146.355,0.78125
146.36,3.50342
146.365,2.63062
146.37,-1.7334
146.375,-6.34766
146.38,-7.14111
146.385,-0.976563
146.39,4.55322
146.395,1.57471
146.4,-5.45654
146.405,-9.71069
146.41,-8.65479
146.415,-2.49023
146.42,3.74756
146.425,3.54004
146.43,2.35596
146.435,1.77002
146.44,3.08838
146.445,2.38037
146.45,-1.68457
146.455,-3.02124
146.46,0.744629
146.465,1.55029
146.47,0.488281
146.475,0.3479
146.48,-0.494385
146.485,-2.22778
146.49,-0.946045
146.495,0.244141
146.5,-0.299072
146.505,-1.75171
146.51,-0.164795
146.515,0.256348
146.52,2.81982
146.525,1.44043
146.53,-0.836182
146.535,-1.51367
146.54,-4.23584
146.545,-3.479
146.55,-2.80151
146.555,-8.40454
146.56,-12.2986
146.565,-10.8765
146.57,-8.08716
146.575,-3.43628
146.58,-5.23682
146.585,-11.5234
146.59,-14.7156
146.595,-13.5315
146.6,-10.3943
146.605,-4.91333
146.61,-2.14844
146.615,-3.71704
146.62,-6.56128
146.625,-11.5906
146.63,-14.3311
146.635,-12.3779
146.64,-6.83594
146.645,-3.49731
146.65,-4.39453
146.655,-7.75757
146.66,-10.0647
146.665,-9.63135
146.67,-9.33838
146.675,-10.6262
146.68,-10.7788
146.685,-8.80127
146.69,-9.04541
146.695,-10.2295
146.7,-11.4319
146.705,-12.5671
146.71,-12.9089
146.715,-11.7737
146.72,-12.8357
146.725,-14.8438
146.73,-12.2742
146.735,-10.2905
146.74,-9.59473
146.745,-7.14111
146.75,-6.41479
146.755,-7.08008
146.76,-9.39331
146.765,-8.72192
146.77,-7.64771
146.775,-4.69971
146.78,-2.62451
146.785,-4.37622
146.79,-5.48096
146.795,-3.71704
146.8,-3.80249
146.805,-3.60107
146.81,-0.90332
146.815,-0.115967
146.82,-0.213623
146.825,0.646973
146.83,0.213623
146.835,2.16675
146.84,7.6416
146.845,6.10352
146.85,2.27661
146.855,-0.799561
146.86,-3.15552
146.865,-5.01099
146.87,-4.12598
146.875,-1.69067
146.88,0.640869
146.885,2.51465
146.89,1.5625
146.895,-1.3855
146.9,-4.71191
146.905,-3.43018
146.91,2.16064
146.915,3.69263
146.92,3.14331
146.925,2.89917
146.93,-0.463867
146.935,-3.87573
146.94,-5.48706
146.945,-4.05884
146.95,-0.22583
146.955,2.9541
146.96,3.41187
146.965,-0.22583
146.97,-3.33862
146.975,-1.77612
146.98,2.80151
146.985,4.50439
146.99,4.43115
146.995,-0.775146
147,-4.5166
147.005,-1.66016
147.01,3.80249
147.015,7.06787
147.02,3.9978
147.025,-3.60718
147.03,-11.2427
147.035,-10.8765
147.04,-5.7251
147.045,-1.07422
147.05,-0.994873
147.055,-3.79028
147.06,-5.09644
147.065,-1.89819
147.07,-2.17896
147.075,-4.74243
147.08,-3.24707
147.085,-3.19214
147.09,-4.5166
147.095,-5.71899
147.1,-10.9863
147.105,-15.2405
147.11,-12.6953
147.115,-7.75757
147.12,-4.3396
147.125,-4.24194
147.13,-4.47388
147.135,-5.07202
147.14,-5.99365
147.145,-5.7312
147.15,-7.06177
147.155,-6.5918
147.16,-4.58984
147.165,0.427246
147.17,1.39771
147.175,-0.848389
147.18,-3.10669
147.185,-3.97949
147.19,-2.10571
147.195,2.11182
147.2,2.47803
147.205,1.83716
147.21,-0.775146
147.215,-3.57666
147.22,-5.65186
147.225,-8.44727
147.23,-5.95093
147.235,-3.00293
147.24,-1.69067
147.245,-2.68555
147.25,-6.7688
147.255,-6.90308
147.26,-2.55737
147.265,5.60913
147.27,11.6089
147.275,15.6677
147.28,15.0208
147.285,12.8418
147.29,10.4187
147.295,8.75854
147.3,9.93652
147.305,7.60498
147.31,3.76587
147.315,2.771
147.32,1.95923
147.325,1.9165
147.33,2.85645
147.335,2.84424
147.34,0.897217
147.345,-3.03345
147.35,-4.28467
147.355,-6.86646
147.36,-6.18896
147.365,-1.77612
147.37,0.762939
147.375,1.79443
147.38,4.1626
147.385,3.70483
147.39,-0.610352
147.395,-2.80151
147.4,-2.44751
147.405,-0.0732422
147.41,1.51978
147.415,3.4729
147.42,0.140381
147.425,-1.99585
147.43,0.823975
147.435,3.11279
147.44,2.948
147.445,3.02734
147.45,7.51953
147.455,13.385
147.46,17.7246
147.465,18.2373
147.47,19.0369
147.475,28.4729
147.48,29.7302
147.485,29.2969
147.49,24.2737
147.495,19.4519
147.5,18.2251
147.505,21.167
147.51,19.3787
147.515,13.2568
147.52,12.0056
147.525,6.7688
147.53,-0.219727
147.535,-4.58374
147.54,-6.67725
147.545,-3.93066
147.55,-1.26953
147.555,-6.28662
147.56,-12.6282
147.565,-12.0605
147.57,-10.7971
147.575,-10.5225
147.58,-9.48486
147.585,-9.52759
147.59,-10.1929
147.595,-8.8501
147.6,-7.69653
147.605,-9.35669
147.61,-8.81958
147.615,-8.19092
147.62,-10.7422
147.625,-11.2854
147.63,-9.08203
147.635,-6.90308
147.64,-6.71997
147.645,-5.33447
147.65,-2.85645
147.655,-5.21851
147.66,-5.82886
147.665,-7.56836
147.67,-8.88672
147.675,-6.12183
147.68,-5.94482
147.685,-6.51245
147.69,-5.96924
147.695,-2.83203
147.7,-2.69775
147.705,-4.98047
147.71,-7.09229
147.715,-9.45435
147.72,-11.2122
147.725,-13.0005
147.73,-14.4226
147.735,-14.325
147.74,-10.5896
147.745,-5.7251
147.75,-2.63062
147.755,-7.00073
147.76,-13.2446
147.765,-12.9272
147.77,-12.5366
147.775,-10.022
147.78,-5.54199
147.785,-5.82886
147.79,-10.4431
147.795,-12.0178
147.8,-8.05054
147.805,-6.84814
147.81,-7.75757
147.815,-8.30688
147.82,-5.49316
147.825,-6.58569
147.83,-7.74536
147.835,-11.8164
147.84,-15.9241
147.845,-14.8621
147.85,-10.4004
147.855,-8.19702
147.86,-6.68335
147.865,-3.70483
147.87,-4.27246
147.875,-9.18579
147.88,-15.3381
147.885,-17.7979
147.89,-15.1184
147.895,-9.5459
147.9,-4.21143
147.905,-3.27759
147.91,-4.94385
147.915,-3.86963
147.92,-3.18604
147.925,-3.33862
147.93,-2.80151
147.935,-4.84619
147.94,-12.3535
147.945,-16.0828
147.95,-15.918
147.955,-13.1775
147.96,-8.00171
147.965,-4.27856
147.97,-4.84619
147.975,-5.19409
147.98,-4.23584
147.985,-4.70581
147.99,-5.92041
147.995,-5.896
148,-5.91431
148.005,-4.99878
148.01,-2.09961
148.015,-1.53809
148.02,-4.82178
148.025,-7.14722
148.03,-10.8887
148.035,-10.2234
148.04,-7.42798
148.045,-6.89087
148.05,-4.49829
148.055,-4.02222
148.06,-4.70581
148.065,-5.47485
148.07,-1.66626
148.075,-2.88696
148.08,-2.6001
148.085,-1.63574
148.09,-1.59912
148.095,-4.6875
148.1,-2.86255
148.105,0.537109
148.11,3.57056
148.115,3.97339
148.12,-0.524902
148.125,-3.60107
148.13,-5.0293
148.135,-4.43115
148.14,-3.43018
148.145,-3.86963
148.15,-4.88892
148.155,-4.19312
148.16,-1.44653
148.165,-4.60205
148.17,-7.80029
148.175,-5.86548
148.18,-3.79028
148.185,-1.07422
148.19,-0.897217
148.195,-4.26025
148.2,-5.0293
148.205,-0.195313
148.21,3.75366
148.215,1.9104
148.22,-2.48413
148.225,-5.26733
148.23,0.592041
148.235,6.33545
148.24,5.71289
148.245,-1.01929
148.25,-8.6792
148.255,-7.10449
148.26,-0.561523
148.265,4.92554
148.27,1.2146
148.275,-5.05371
148.28,-8.23975
148.285,-7.57446
148.29,-5.3772
148.295,-0.891113
148.3,3.75366
148.305,3.50342
148.31,-2.37427
148.315,-4.80347
148.32,-4.07715
148.325,-0.500488
148.33,4.90723
148.335,5.41382
148.34,-0.0671387
148.345,-4.23584
148.35,-3.66211
148.355,-0.756836
148.36,2.23389
148.365,6.17065
148.37,5.84106
148.375,1.36719
148.38,-3.04565
148.385,-6.12183
148.39,-4.58374
148.395,-1.3855
148.4,3.14941
148.405,1.74561
148.41,-2.6123
148.415,-1.17798
148.42,5.24902
148.425,3.53394
148.43,-3.86963
148.435,-8.58154
148.44,-10.4614
148.445,-6.17676
148.45,1.78223
148.455,4.8584
148.46,1.53198
148.465,-1.45264
148.47,2.88696
148.475,2.69775
148.48,-3.09448
148.485,-5.896
148.49,-7.65991
148.495,-6.604
148.5,-2.40479
148.505,-0.622559
148.51,-4.27246
148.515,-7.33643
148.52,-3.16162
148.525,0.20752
148.53,-0.0793457
148.535,-0.244141
148.54,-1.13525
148.545,-2.09351
148.55,-1.20239
148.555,-1.0437
148.56,-1.97144
148.565,-1.70288
148.57,-0.65918
148.575,0.701904
148.58,-0.567627
148.585,-3.17383
148.59,-3.63159
148.595,-3.22266
148.6,-2.93579
148.605,-2.98462
148.61,-2.83203
148.615,-2.64282
148.62,0.372314
148.625,0.799561
148.63,-1.0498
148.635,-0.427246
148.64,0.213623
148.645,1.45874
148.65,-0.0915527
148.655,-1.0376
148.66,-3.35693
148.665,-1.35498
148.67,3.83911
148.675,7.42188
148.68,1.81885
148.685,-7.95898
148.69,-8.69751
148.695,-3.9978
148.7,3.24097
148.705,7.42798
148.71,5.77393
148.715,-2.52075
148.72,-7.92847
148.725,-5.06592
148.73,-3.35693
148.735,-2.51465
148.74,2.10571
148.745,3.15552
148.75,-2.39868
148.755,-4.74243
148.76,-6.29272
148.765,-7.23877
148.77,-6.12183
148.775,-6.32935
148.78,-5.34668
148.785,-4.78516
148.79,-1.34888
148.795,-0.0610352
148.8,-2.39258
148.805,-6.16455
148.81,-3.46069
148.815,-0.860596
148.82,-1.32446
148.825,-1.94092
148.83,-2.30103
148.835,-4.94385
148.84,-1.27563
148.845,-1.50757
148.85,-4.62646
148.855,-6.13403
148.86,-7.53784
148.865,-6.28662
148.87,-1.02539
148.875,1.31226
148.88,-0.799561
148.885,-2.34985
148.89,-2.86255
148.895,-2.23999
148.9,-0.769043
148.905,1.08032
148.91,3.05176
148.915,2.0813
148.92,-0.628662
148.925,-3.52783
148.93,-3.05176
148.935,-2.6062
148.94,-1.31836
148.945,3.10059
148.95,3.93677
148.955,2.55737
148.96,2.05078
148.965,1.12915
148.97,0.274658
148.975,3.68652
148.98,6.53687
148.985,4.41895
148.99,0.286865
148.995,-0.714111
149,0.195313
149.005,0.689697
149.01,0.140381
149.015,2.56348
149.02,8.27637
149.025,10.5103
149.03,7.55615
149.035,0.158691
149.04,-3.50952
149.045,-1.14136
149.05,4.02222
149.055,6.81152
149.06,4.28467
149.065,1.44653
149.07,0.244141
149.075,-1.75781
149.08,-1.36719
149.085,0.231934
149.09,2.62451
149.095,3.68042
149.1,0.67749
149.105,-0.653076
149.11,-0.256348
149.115,0.0915527
149.12,2.81372
149.125,6.03027
149.13,6.34155
149.135,3.33862
149.14,1.59912
149.145,2.29492
149.15,1.69067
149.155,-0.299072
149.16,2.34985
149.165,2.30103
149.17,2.78931
149.175,3.30811
149.18,1.60522
149.185,1.77002
149.19,-0.817871
149.195,-0.671387
149.2,0.3479
149.205,-0.360107
149.21,0.0305176
149.215,3.18604
149.22,4.26636
149.225,1.16577
149.23,2.63672
149.235,1.75781
149.24,-0.0854492
149.245,0.286865
149.25,0.549316
149.255,0.12207
149.26,-1.07422
149.265,-0.115967
149.27,0.45166
149.275,2.50244
149.28,1.70898
149.285,-1.01929
149.29,-3.16162
149.295,-5.0354
149.3,-3.55225
149.305,-2.39258
149.31,0.219727
149.315,2.66113
149.32,-2.45361
149.325,-5.82886
149.33,-4.24194
149.335,1.19019
149.34,6.17676
149.345,7.03735
149.35,4.74854
149.355,1.71509
149.36,7.72705
149.365,9.77783
149.37,7.04956
149.375,4.32739
149.38,-0.714111
149.385,-0.512695
149.39,6.86035
149.395,12.4756
149.4,7.68433
149.405,1.88599
149.41,-1.22681
149.415,1.30615
149.42,5.65186
149.425,3.85132
149.43,-0.390625
149.435,-1.33667
149.44,-2.38037
149.445,0.634766
149.45,0.714111
149.455,-1.99585
149.46,-1.25732
149.465,4.10156
149.47,2.948
149.475,-1.58081
149.48,-5.57251
149.485,-5.34058
149.49,-1.81274
149.495,-0.531006
149.5,-3.23486
149.505,-3.22266
149.51,-3.28369
149.515,0.482178
149.52,6.46973
149.525,6.06079
149.53,5.96313
149.535,7.08008
149.54,3.07617
149.545,0.323486
149.55,-3.55225
149.555,-4.47998
149.56,1.15967
149.565,7.59888
149.57,11.7126
149.575,7.95898
149.58,2.05688
149.585,0.67749
149.59,0.512695
149.595,4.58984
149.6,8.79517
149.605,3.2959
149.61,-5.40161
149.615,-8.97217
149.62,-6.67725
149.625,1.68457
149.63,5.69458
149.635,-2.52075
149.64,-8.45337
149.645,-8.49609
149.65,-2.2583
149.655,3.43628
149.66,3.65601
149.665,0.00610352
149.67,-2.03857
149.675,-0.195313
149.68,2.40479
149.685,-0.317383
149.69,-0.976563
149.695,-1.12915
149.7,2.05078
149.705,4.44336
149.71,6.4209
149.715,8.44116
149.72,7.69043
149.725,8.47168
149.73,10.8704
149.735,11.5234
149.74,5.7312
149.745,5.92651
149.75,6.21948
149.755,1.41602
149.76,3.39966
149.765,2.68555
149.77,1.95923
149.775,2.45361
149.78,3.37524
149.785,3.07617
149.79,-3.07617
149.795,-8.70361
149.8,-7.99561
149.805,-7.1228
149.81,-7.89185
149.815,-6.33545
149.82,-7.51343
149.825,-9.93652
149.83,-8.43506
149.835,-1.64185
149.84,0.183105
149.845,-6.06689
149.85,-10.1624
149.855,-13.0981
149.86,-12.0789
149.865,-5.50537
149.87,-0.366211
149.875,-1.0376
149.88,-6.28052
149.885,-8.80127
149.89,-7.59277
149.895,-6.86035
149.9,-5.13916
149.905,-3.88184
149.91,-2.70386
149.915,-5.35278
149.92,-8.92944
149.925,-8.00781
149.93,-7.42798
149.935,-6.14014
149.94,-3.15552
149.945,-6.28662
149.95,-8.57544
149.955,-4.84009
149.96,-2.75879
149.965,-3.4668
149.97,-5.88379
149.975,-8.17261
149.98,-6.79932
149.985,-1.62964
149.99,-0.0732422
149.995,-5.53589
150,-8.64868
150.005,-8.49609
150.01,-6.62842
150.015,-3.32642
150.02,2.27051
150.025,1.18408
150.03,-3.18604
150.035,-5.92041
150.04,-4.38843
150.045,-3.46069
150.05,-1.92871
150.055,1.10474
150.06,1.08032
150.065,-2.52686
150.07,-6.10962
150.075,-6.02417
150.08,-1.43433
150.085,3.19824
150.09,5.65796
150.095,1.15967
150.1,-6.9519
150.105,-7.03735
150.11,-3.37524
150.115,-3.52173
150.12,0.622559
150.125,6.26831
150.13,5.68848
150.135,5.12695
150.14,6.31104
150.145,6.26221
150.15,9.03931
150.155,12.6953
150.16,10.6323
150.165,3.33252
150.17,1.00708
150.175,0.628662
150.18,0.354004
150.185,2.30103
150.19,7.04346
150.195,11.2122
150.2,8.46558
150.205,0.854492
150.21,-2.41089
150.215,-0.109863
150.22,4.78516
150.225,7.8064
150.23,6.02417
150.235,2.63672
150.24,-2.19727
150.245,-2.65503
150.25,0.817871
150.255,5.19409
150.26,9.44824
150.265,11.8958
150.27,4.71802
150.275,-3.8269
150.28,-5.69458
150.285,-1.43433
150.29,5.06592
150.295,9.62524
150.3,8.42285
150.305,5.70679
150.31,4.62646
150.315,4.35181
150.32,3.72314
150.325,2.19116
150.33,0.891113
150.335,0.213623
150.34,0.622559
150.345,0.354004
150.35,-0.720215
150.355,1.96533
150.36,3.52173
150.365,0.67749
150.37,-1.00098
150.375,1.67847
150.38,3.73535
150.385,3.71094
150.39,3.13721
150.395,-1.93481
150.4,-5.76782
150.405,-2.12402
150.41,2.52075
150.415,5.51147
150.42,5.0354
150.425,1.28784
150.43,-2.13013
150.435,-2.17896
150.44,-2.22778
150.445,-0.598145
150.45,-1.0498
150.455,-4.48608
150.46,-3.9856
150.465,-2.61841
150.47,1.47705
150.475,4.44946
150.48,1.10474
150.485,-3.14331
150.49,-6.92749
150.495,-10.0403
150.5,-10.4248
150.505,-4.37622
150.51,1.26953
150.515,2.7832
150.52,-0.32959
150.525,-6.99463
150.53,-10.9985
150.535,-9.10034
150.54,-4.98047
150.545,-3.1189
150.55,-9.90601
150.555,-12.0117
150.56,-8.5144
150.565,-3.6499
150.57,1.20239
150.575,-1.45264
150.58,-7.76367
150.585,-12.5427
150.59,-12.2253
150.595,-7.91626
150.6,2.13013
150.605,4.66309
150.61,-3.52173
150.615,-13.3789
150.62,-16.1255
150.625,-12.6343
150.63,-4.65088
150.635,-3.60718
150.64,-6.36597
150.645,-9.35669
150.65,-9.00269
150.655,-3.80249
150.66,-1.86768
150.665,-8.52661
150.67,-9.90601
150.675,-9.12476
150.68,-12.4817
150.685,-12.8967
150.69,-11.2976
150.695,-14.6484
150.7,-12.3962
150.705,-8.91113
150.71,-12.6831
150.715,-11.3586
150.72,-10.022
150.725,-8.39844
150.73,-7.65381
150.735,-9.14307
150.74,-11.3892
150.745,-11.3708
150.75,-6.99463
150.755,-6.2439
150.76,-4.1748
150.765,-2.13623
150.77,0.0793457
150.775,5.46265
150.78,8.95386
150.785,6.52466
150.79,0.311279
150.795,-3.27759
150.8,-5.49927
150.805,-5.0354
150.81,-0.683594
150.815,-2.19727
150.82,-5.37109
150.825,-5.01099
150.83,-3.72314
150.835,-5.98755
150.84,-6.073
150.845,-4.44336
150.85,-4.03442
150.855,-7.50122
150.86,-11.084
150.865,-11.5723
150.87,-11.8164
150.875,-8.23975
150.88,-4.58374
150.885,-7.62329
150.89,-9.48486
150.895,-8.25806
150.9,-10.0647
150.905,-12.6099
150.91,-10.4065
150.915,-4.52271
150.92,-6.32935
150.925,-9.38721
150.93,-7.01294
150.935,-6.29883
150.94,-3.19824
150.945,-0.695801
150.95,-5.41382
150.955,-10.6812
150.96,-11.4319
150.965,-5.25513
150.97,-2.18506
150.975,-6.50635
150.98,-8.35571
150.985,-9.14307
150.99,-10.6873
150.995,-7.04346
151,-1.76392
151.005,1.9043
151.01,3.94897
151.015,5.61523
151.02,2.64893
151.025,-3.58276
151.03,-5.60303
151.035,-3.93677
151.04,-4.00391
151.045,-2.85034
151.05,-3.27759
151.055,-3.54614
151.06,-5.18799
151.065,-7.03125
151.07,-8.27026
151.075,-9.52759
151.08,-6.26831
151.085,-1.62354
151.09,1.20239
151.095,0.00610352
151.1,-1.53198
151.105,-6.23779
151.11,-9.40552
151.115,-5.88379
151.12,-2.16675
151.125,1.26953
151.13,1.9165
151.135,-0.0793457
151.14,1.2146
151.145,2.06299
151.15,-0.292969
151.155,-1.5686
151.16,-0.866699
151.165,0.946045
151.17,4.3396
151.175,4.54102
151.18,1.3855
151.185,-0.115967
151.19,0.0549316
151.195,-0.701904
151.2,-4.19922
151.205,-1.59912
151.21,3.91846
151.215,1.62354
151.22,-2.57568
151.225,-4.35181
151.23,-8.62427
151.235,-8.92944
151.24,-4.89502
151.245,-3.07617
151.25,-6.81152
151.255,-8.83179
151.26,-7.14722
151.265,-7.92236
151.27,-6.37817
151.275,-1.87988
151.28,0.238037
151.285,-4.04053
151.29,-7.42188
151.295,-4.32739
151.3,-3.55225
151.305,-3.13721
151.31,-1.2146
151.315,-2.87476
151.32,-6.39038
151.325,-6.79321
151.33,-5.96924
151.335,-2.29492
151.34,-1.65405
151.345,-2.55127
151.35,0.0854492
151.355,0.280762
151.36,-1.02539
151.365,-2.39868
151.37,-7.69043
151.375,-10.5225
151.38,-11.4258
151.385,-14.0442
151.39,-15.0269
151.395,-14.8376
151.4,-13.5925
151.405,-11.7188
151.41,-10.0891
151.415,-13.3301
151.42,-11.7432
151.425,-9.95483
151.43,-10.6262
151.435,-13.1165
151.44,-15.6555
151.445,-13.4338
151.45,-10.5225
151.455,-11.2
151.46,-10.9924
151.465,-9.45435
151.47,-7.61719
151.475,-6.0791
151.48,-7.51343
151.485,-10.7361
151.49,-13.5864
151.495,-12.7197
151.5,-8.86841
151.505,-9.06372
151.51,-9.46045
151.515,-8.69751
151.52,-7.66602
151.525,-6.84204
151.53,-5.16968
151.535,-4.18701
151.54,-7.23267
151.545,-8.75244
151.55,-8.43506
151.555,-8.31299
151.56,-8.56323
151.565,-5.0354
151.57,-4.88281
151.575,-4.75464
151.58,-2.30713
151.585,-0.616455
151.59,3.54614
151.595,9.92432
151.6,10.7788
151.605,9.95483
151.61,10.0037
151.615,11.5234
151.62,13.9832
151.625,12.5854
151.63,8.49609
151.635,7.38525
151.64,8.70361
151.645,11.8042
151.65,13.4033
151.655,11.7676
151.66,10.5164
151.665,10.9863
151.67,11.9385
151.675,11.7432
151.68,11.0107
151.685,11.1206
151.69,11.1877
151.695,10.6018
151.7,10.1807
151.705,11.4136
151.71,8.99658
151.715,4.94995
151.72,2.6123
151.725,2.63672
151.73,2.36206
151.735,3.69873
151.74,7.55005
151.745,12.1887
151.75,10.3149
151.755,6.26831
151.76,2.46582
151.765,-0.775146
151.77,0.939941
151.775,5.76782
151.78,11.1877
151.785,15.8142
151.79,29.7119
151.795,36.615
151.8,34.0576
151.805,30.4626
151.81,34.5581
151.815,42.0532
151.82,39.6851
151.825,32.9895
151.83,30.9814
151.835,33.3252
151.84,28.8696
151.845,18.2129
151.85,9.24683
151.855,6.37817
151.86,12.0178
151.865,19.3665
151.87,16.4185
151.875,2.75879
151.88,-4.19312
151.885,-2.41699
151.89,0.720215
151.895,6.46973
151.9,10.6689
151.905,4.21753
151.91,-7.68433
151.915,-7.42188
151.92,-0.183105
151.925,6.14014
151.93,8.04443
151.935,2.09961
151.94,-4.37012
151.945,-3.15552
151.95,2.7771
151.955,4.25415
151.96,2.51465
151.965,-2.88696
151.97,-8.55103
151.975,-7.64771
151.98,-4.32129
151.985,-2.28271
151.99,-0.909424
151.995,0.262451
152,-2.71606
152.005,-3.36304
152.01,-1.3916
152.015,-3.57056
152.02,-6.03638
152.025,-5.23071
152.03,-6.03638
152.035,-6.90308
152.04,-6.34766
152.045,-2.80151
152.05,2.06299
152.055,1.22681
152.06,-4.6875
152.065,-6.23169
152.07,-7.56836
152.075,-6.92749
152.08,-3.77808
152.085,-1.96533
152.09,-3.49121
152.095,-6.31104
152.1,-4.6875
152.105,-4.21753
152.11,-4.21753
152.115,-5.15747
152.12,-4.80957
152.125,-4.35181
152.13,-6.27441
152.135,-6.06079
152.14,-6.10962
152.145,-5.97534
152.15,-5.58472
152.155,-7.1167
152.16,-5.67627
152.165,-5.17578
152.17,-3.96729
152.175,-3.69263
152.18,-4.97437
152.185,-7.73315
152.19,-9.10034
152.195,-4.22974
152.2,-2.20337
152.205,-4.6875
152.21,-7.30591
152.215,-5.68237
152.22,-2.66113
152.225,-6.84814
152.23,-10.8093
152.235,-13.9465
152.24,-13.7573
152.245,-6.52466
152.25,-3.43018
152.255,-6.39038
152.26,-9.81445
152.265,-14.093
152.27,-11.9324
152.275,-9.198
152.28,-6.39038
152.285,-2.47192
152.29,-3.00903
152.295,-10.1746
152.3,-15.8081
152.305,-13.8
152.31,-10.553
152.315,-6.64063
152.32,-1.0437
152.325,-3.50342
152.33,-7.79419
152.335,-8.6853
152.34,-4.42505
152.345,-1.13525
